SITE ID,Lat,Long,STREET ADDRESS,TOWN,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME
119936,41.53021168,-72.78612663,61 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119938,41.53045901,-72.78601065,51 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119940,41.5306342,-72.7858991,41 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119942,41.5308245,-72.78579434,35 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119944,41.53103747,-72.78566074,29 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119946,41.53120122,-72.78560848,21 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119950,41.53173538,-72.78562054,533 E Main St,Meriden,Ct,Lead Status Unknown,Other,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119950,41.53173538,-72.78562054,533 East Main St,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119952,41.53177311,-72.78610316,8 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119954,41.53143295,-72.78629055,18 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119956,41.53111999,-72.78647786,30 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119958,41.53047622,-72.79097092,80 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119960,41.52952063,-72.79149261,138 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119962,41.52925472,-72.79162681,148 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119964,41.52896635,-72.79175295,158 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119966,41.52876296,-72.79185467,168 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119968,41.52855476,-72.79194221,174 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119970,41.52831225,-72.79206581,182 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119972,41.5280955,-72.79217104,186 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119974,41.52785934,-72.79228333,200 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119976,41.527614,-72.792364,208 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119978,41.5273934,-72.79245061,216 Parker Ave,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119980,41.527298,-72.79187,341 Hillcrest Tr Ex,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119982,41.52738155,-72.79144084,75 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119984,41.52759503,-72.79133297,67 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119986,41.5278193,-72.79127682,59 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119988,41.52798561,-72.79119425,51 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119990,41.52821507,-72.79113593,43 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119992,41.528437,-72.790953,37 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119994,41.5285656,-72.79074084,31 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119996,41.52883996,-72.79114686,18 Lawrence Ct,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
119998,41.52912573,-72.79095044,20 Lawrence Ct,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120000,41.52911707,-72.790641,15 Lawrence Ct,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120002,41.52885432,-72.79024548,15 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120004,41.52893086,-72.79006759,11 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120006,41.52916785,-72.78943831,41 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120008,41.52942408,-72.78932114,33 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120010,41.52964805,-72.78913003,25 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120012,41.52859419,-72.78972717,63 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120014,41.52840055,-72.78981438,71 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120016,41.52817985,-72.78989841,77 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120018,41.52801389,-72.78999626,85 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120020,41.527648,-72.790109,95 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120022,41.527394,-72.790132,105 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120024,41.52709153,-72.79023517,115 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120026,41.52685748,-72.79020785,123 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120028,41.5270414,-72.79106268,84 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120030,41.52730157,-72.79097784,76 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120032,41.52751436,-72.79090096,66 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120034,41.52772401,-72.79083145,60 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120036,41.5279074,-72.79072061,52 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120038,41.52810899,-72.79062189,44 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120040,41.52832326,-72.79050929,36 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120042,41.52850916,-72.79029828,24 Live Oak La,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120044,41.528571,-72.7891,60 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120046,41.526525,-72.789087,209 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120048,41.52698029,-72.7890404,195 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120050,41.52729473,-72.78896517,185 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120052,41.527596,-72.788867,177 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120054,41.52778893,-72.78876486,167 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120056,41.52799,-72.788684,159 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120058,41.5281512,-72.78856747,151 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120060,41.52842709,-72.78842465,143 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120062,41.528577,-72.788375,135 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120064,41.52880356,-72.78821768,129 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120066,41.52916627,-72.78801359,115 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120068,41.529483,-72.787889,99 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120070,41.52946659,-72.78844799,14 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120072,41.52934598,-72.78862868,24 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120074,41.52906543,-72.78894824,38 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120076,41.52884577,-72.78907846,54 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120078,41.52840042,-72.78930784,66 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120080,41.52820625,-72.7894172,74 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120082,41.5280011,-72.78949602,80 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120084,41.52781528,-72.78955869,88 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120086,41.5276316,-72.78963105,96 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120088,41.52744828,-72.78968069,104 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120090,41.52718265,-72.78971619,110 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120092,41.52701052,-72.7897477,118 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120094,41.52674589,-72.78973835,126 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120096,41.52918798,-72.78756186,108 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120098,41.52904785,-72.78763145,114 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120100,41.52879648,-72.78774624,122 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120102,41.52867953,-72.78781623,130 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120106,41.52826486,-72.78803131,144 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120108,41.52807175,-72.78812092,152 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120112,41.52762891,-72.78836044,166 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120114,41.527465,-72.788385,174 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120116,41.52727363,-72.78849214,182 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120118,41.52697352,-72.78858478,192 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120120,41.526756,-72.788609,200 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120126,41.52798891,-72.78729449,147 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120130,41.5284369,-72.78704077,129 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120132,41.52862412,-72.78698446,121 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120134,41.52894166,-72.78679243,111 Hillcrest Terr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120136,41.524095,-72.788408,297 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120138,41.52442519,-72.78851559,287 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120140,41.524689,-72.788703,275 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120142,41.52507743,-72.78881597,261 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120144,41.52530058,-72.7888007,253 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120146,41.52550266,-72.78889041,243 Lydale Pl,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120148,41.52529851,-72.78971649,182 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120150,41.52503931,-72.78969106,190 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120152,41.52474319,-72.78970445,200 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120154,41.52462549,-72.78970153,206 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120156,41.52434093,-72.78983138,214 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
120158,41.52412502,-72.78990402,220 Dryden Dr,Meriden,Ct,Lead Status Unknown,Single-Family Residence,Ct0800011_Lcrr_Inventory_Initial_10.15.24.Xlsx,,,Ct0800011,True,Ct0800011,Meriden Water Division
